node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
RPL28	RPL34	9606.ENSP00000452763	9606.ENSP00000378163	0	0	0	0	0.977	0.993	0	0.668	0.999
RPL28	RPS29	9606.ENSP00000452763	9606.ENSP00000379339	0	0	0	0	0.973	0.991	0	0.933	0.999
RPL28	RPS8	9606.ENSP00000452763	9606.ENSP00000379888	0	0	0	0	0.977	0.991	0	0.579	0.999
RPL28	RPS14	9606.ENSP00000452763	9606.ENSP00000385958	0	0	0	0	0.958	0.979	0	0.734	0.999
RPL28	RPS18	9606.ENSP00000452763	9606.ENSP00000393241	0	0	0	0	0.979	0.991	0	0.571	0.999
RPL28	RPL6	9606.ENSP00000452763	9606.ENSP00000403172	0	0	0	0	0.979	0.991	0	0.665	0.999
RPL28	RPS24	9606.ENSP00000452763	9606.ENSP00000414321	0	0	0	0	0.962	0.991	0	0.666	0.999
RPL28	RPL32	9606.ENSP00000452763	9606.ENSP00000416429	0	0	0	0	0.984	0.992	0	0.677	0.999
RPL28	RPL37A	9606.ENSP00000452763	9606.ENSP00000418082	0	0	0	0	0.959	0.991	0	0.447	0.999
RPL28	RPL30	9606.ENSP00000452763	9606.ENSP00000428085	0	0	0	0	0.974	0.993	0	0.574	0.999
RPL28	RPS20	9606.ENSP00000452763	9606.ENSP00000429374	0	0	0	0	0.980	0.991	0	0.744	0.999
RPL28	RPS25	9606.ENSP00000452763	9606.ENSP00000435096	0	0	0	0	0.964	0.993	0	0.578	0.999
RPL28	RPS13	9606.ENSP00000452763	9606.ENSP00000435777	0	0	0	0	0.990	0.991	0	0.693	0.999
RPL28	UBC	9606.ENSP00000452763	9606.ENSP00000441543	0	0	0	0	0.217	0.513	0	0.051	0.607
RPL28	TPT1	9606.ENSP00000452763	9606.ENSP00000477781	0	0	0	0	0.851	0.094	0	0.087	0.866
RPL28	RPS27	9606.ENSP00000452763	9606.ENSP00000499044	0	0	0	0	0.920	0.967	0	0.340	0.998
RPL28	RPL35A	9606.ENSP00000452763	9606.ENSP00000495672	0	0	0	0	0.978	0.991	0	0.452	0.999
RPL28	RPS19	9606.ENSP00000452763	9606.ENSP00000470972	0	0	0	0	0.980	0.993	0	0.592	0.999
RPL28	RPL9	9606.ENSP00000452763	9606.ENSP00000494697	0	0	0	0	0.972	0.991	0	0.575	0.999
RPL28	RPL36	9606.ENSP00000452763	9606.ENSP00000464342	0	0	0	0	0.990	0.994	0	0.688	0.999
RPL28	RPS15	9606.ENSP00000452763	9606.ENSP00000466010	0	0	0	0	0.978	0.993	0	0.592	0.999
RPL28	RPS7	9606.ENSP00000452763	9606.ENSP00000495273	0	0	0	0	0.989	0.991	0	0.251	0.999
RPL28	RPS28	9606.ENSP00000452763	9606.ENSP00000472469	0	0	0	0	0.979	0.991	0	0.620	0.999
RPL28	RPS5	9606.ENSP00000452763	9606.ENSP00000472985	0	0	0	0	0.990	0.991	0	0.952	0.999
RPL29	RPS12	9606.ENSP00000294189	9606.ENSP00000230050	0	0	0	0	0.980	0.993	0	0.202	0.999
RPL29	RPL35	9606.ENSP00000294189	9606.ENSP00000259469	0	0	0	0	0.978	0.991	0	0.718	0.999
RPL29	RPL8	9606.ENSP00000294189	9606.ENSP00000262584	0	0	0	0	0.999	0.992	0	0.691	0.999
RPL29	RPS11	9606.ENSP00000294189	9606.ENSP00000270625	0	0	0	0	0.981	0.991	0	0.623	0.999
RPL29	RPS27A	9606.ENSP00000294189	9606.ENSP00000272317	0	0	0	0	0.944	0.991	0	0.468	0.999
RPL29	RPL37	9606.ENSP00000294189	9606.ENSP00000274242	0	0	0	0	0.970	0.991	0	0.656	0.999
RPL29	RPS3	9606.ENSP00000294189	9606.ENSP00000278572	0	0	0	0	0.978	0.992	0	0.622	0.999
RPL29	UBC	9606.ENSP00000294189	9606.ENSP00000441543	0	0	0	0	0.341	0.496	0	0.073	0.665
RPL29	TPT1	9606.ENSP00000294189	9606.ENSP00000477781	0	0	0	0	0.849	0	0	0	0.849
RPL29	RPL41	9606.ENSP00000294189	9606.ENSP00000449026	0	0	0	0	0.654	0.507	0	0.305	0.871
RPL29	RPS4X	9606.ENSP00000294189	9606.ENSP00000362744	0	0	0	0	0.923	0.963	0	0.394	0.998
RPL29	RPL39	9606.ENSP00000294189	9606.ENSP00000355315	0	0	0	0	0.912	0.967	0	0.645	0.998
RPL29	RPS15A	9606.ENSP00000294189	9606.ENSP00000318646	0	0	0	0	0.926	0.963	0	0.385	0.998
RPL29	RPS16	9606.ENSP00000294189	9606.ENSP00000367806	0	0	0	0	0.980	0.992	0	0.692	0.999
RPL29	RPL34	9606.ENSP00000294189	9606.ENSP00000378163	0	0	0	0	0.980	0.991	0	0.703	0.999
RPL29	RPS18	9606.ENSP00000294189	9606.ENSP00000393241	0	0	0	0	0.990	0.991	0	0.739	0.999
RPL29	RPS19	9606.ENSP00000294189	9606.ENSP00000470972	0	0	0	0	0.980	0.991	0	0.671	0.999
RPL29	RPL6	9606.ENSP00000294189	9606.ENSP00000403172	0	0	0	0	0.980	0.992	0	0.754	0.999
RPL29	RPL36	9606.ENSP00000294189	9606.ENSP00000464342	0	0	0	0	0.991	0.992	0	0.623	0.999
RPL29	RPL7A	9606.ENSP00000294189	9606.ENSP00000361076	0	0	0	0	0.973	0.992	0	0.450	0.999
RPL29	RPS24	9606.ENSP00000294189	9606.ENSP00000414321	0	0	0	0	0.991	0.992	0	0.624	0.999
RPL29	RPL9	9606.ENSP00000294189	9606.ENSP00000494697	0	0	0	0	0.977	0.993	0	0.551	0.999
RPL29	RPL7	9606.ENSP00000294189	9606.ENSP00000339795	0	0	0	0	0.907	0.988	0	0.540	0.999
RPL29	RPS8	9606.ENSP00000294189	9606.ENSP00000379888	0	0	0	0	0.978	0.991	0	0.597	0.999
RPL29	RPS2	9606.ENSP00000294189	9606.ENSP00000341885	0	0	0	0	0.936	0.992	0	0.768	0.999
RPL29	RPS15	9606.ENSP00000294189	9606.ENSP00000466010	0	0	0	0	0.991	0.991	0	0.581	0.999
RPL29	RPL37A	9606.ENSP00000294189	9606.ENSP00000418082	0	0	0	0	0.974	0.992	0	0.878	0.999
RPL29	RPS6	9606.ENSP00000294189	9606.ENSP00000369757	0	0	0	0	0.960	0.992	0	0.625	0.999
RPL29	RPS25	9606.ENSP00000294189	9606.ENSP00000435096	0	0	0	0	0.990	0.992	0	0.828	0.999
RPL29	RPS20	9606.ENSP00000294189	9606.ENSP00000429374	0	0	0	0	0.980	0.992	0	0.625	0.999
RPL29	RPS7	9606.ENSP00000294189	9606.ENSP00000495273	0	0	0	0	0.980	0.991	0	0.254	0.999
RPL29	RPLP1	9606.ENSP00000294189	9606.ENSP00000346037	0	0	0	0	0.966	0.990	0	0.558	0.999
RPL29	RPS5	9606.ENSP00000294189	9606.ENSP00000472985	0	0	0	0	0.993	0.991	0	0.578	0.999
RPL29	RPS28	9606.ENSP00000294189	9606.ENSP00000472469	0	0	0	0	0.985	0.991	0	0.375	0.999
RPL29	RPL30	9606.ENSP00000294189	9606.ENSP00000428085	0	0	0	0	0.990	0.991	0	0.666	0.999
RPL29	RPS29	9606.ENSP00000294189	9606.ENSP00000379339	0	0	0	0	0.990	0.991	0	0.491	0.999
RPL29	RPS27	9606.ENSP00000294189	9606.ENSP00000499044	0	0	0	0	0.957	0.967	0	0.616	0.999
RPL29	RPL3	9606.ENSP00000294189	9606.ENSP00000346001	0	0	0	0	0.864	0.988	0	0.722	0.999
RPL29	RPL35A	9606.ENSP00000294189	9606.ENSP00000495672	0	0	0	0	0.977	0.991	0	0.883	0.999
RPL29	RPS3A	9606.ENSP00000294189	9606.ENSP00000346050	0	0	0	0	0.981	0.992	0	0.309	0.999
RPL29	RPS13	9606.ENSP00000294189	9606.ENSP00000435777	0	0	0	0	0.999	0.991	0	0.557	0.999
RPL29	RPL32	9606.ENSP00000294189	9606.ENSP00000416429	0	0	0	0	0.979	0.993	0	0.644	0.999
RPL29	RPS9	9606.ENSP00000294189	9606.ENSP00000375632	0	0	0	0	0.979	0.991	0	0.638	0.999
RPL29	RPS23	9606.ENSP00000294189	9606.ENSP00000296674	0	0	0	0	0.964	0.992	0	0.502	0.999
RPL29	RPS14	9606.ENSP00000294189	9606.ENSP00000385958	0	0	0	0	0.959	0.967	0	0.624	0.999
RPL3	RPS12	9606.ENSP00000346001	9606.ENSP00000230050	0.061	0	0	0	0.959	0.979	0	0.365	0.999
RPL3	RPL35	9606.ENSP00000346001	9606.ENSP00000259469	0.115	0	0	0	0.955	0.993	0	0.604	0.999
RPL3	RPL8	9606.ENSP00000346001	9606.ENSP00000262584	0.091	0	0	0	0.961	0.995	0	0.828	0.999
RPL3	RPS11	9606.ENSP00000346001	9606.ENSP00000270625	0.115	0	0	0	0.955	0.981	0	0.724	0.999
RPL3	RPS27A	9606.ENSP00000346001	9606.ENSP00000272317	0	0	0	0	0.904	0.967	0	0.297	0.997
RPL3	RPL37	9606.ENSP00000346001	9606.ENSP00000274242	0	0	0	0	0.762	0.989	0	0.476	0.998
RPL3	RPS3	9606.ENSP00000346001	9606.ENSP00000278572	0.115	0	0	0	0.967	0.989	0	0.878	0.999
RPL3	RPS23	9606.ENSP00000346001	9606.ENSP00000296674	0.102	0	0	0	0.957	0.986	0	0.718	0.999
RPL3	RPS15A	9606.ENSP00000346001	9606.ENSP00000318646	0.058	0	0	0	0.901	0.954	0	0.504	0.997
RPL3	RPL7	9606.ENSP00000346001	9606.ENSP00000339795	0.079	0	0	0	0.930	0.993	0	0.767	0.999
RPL3	RPS2	9606.ENSP00000346001	9606.ENSP00000341885	0.102	0.192	0	0	0.961	0.983	0	0.672	0.999
RPL3	TUBA1A	9606.ENSP00000346001	9606.ENSP00000439020	0	0	0	0	0.137	0.115	0	0.399	0.501
RPL3	UBC	9606.ENSP00000346001	9606.ENSP00000441543	0	0	0	0	0.380	0.418	0	0.103	0.648
RPL3	YBX1	9606.ENSP00000346001	9606.ENSP00000361626	0	0	0	0	0.448	0.223	0	0.444	0.741
RPL3	RPL41	9606.ENSP00000346001	9606.ENSP00000449026	0	0	0	0	0.336	0.429	0	0.377	0.743
RPL3	TPT1	9606.ENSP00000346001	9606.ENSP00000477781	0	0	0	0	0.741	0	0	0.140	0.767
RPL3	RPL39	9606.ENSP00000346001	9606.ENSP00000355315	0	0	0	0	0.582	0.965	0	0.569	0.993
RPL3	RPS27	9606.ENSP00000346001	9606.ENSP00000499044	0	0	0	0	0.857	0.968	0	0.543	0.997
RPL3	RPS4X	9606.ENSP00000346001	9606.ENSP00000362744	0.091	0	0	0	0.910	0.948	0	0.541	0.997
RPL3	RPS29	9606.ENSP00000346001	9606.ENSP00000379339	0.091	0	0	0	0.925	0.971	0	0.458	0.998
RPL3	RPL35A	9606.ENSP00000346001	9606.ENSP00000495672	0	0	0	0	0.944	0.992	0	0.508	0.999
RPL3	RPL32	9606.ENSP00000346001	9606.ENSP00000416429	0.057	0	0	0	0.903	0.996	0	0.622	0.999
RPL3	RPS13	9606.ENSP00000346001	9606.ENSP00000435777	0	0	0	0	0.960	0.985	0	0.540	0.999
RPL3	RPS3A	9606.ENSP00000346001	9606.ENSP00000346050	0	0	0	0	0.999	0.986	0	0.524	0.999
RPL3	RPS14	9606.ENSP00000346001	9606.ENSP00000385958	0.091	0	0	0	0.926	0.982	0	0.590	0.999
RPL3	RPS9	9606.ENSP00000346001	9606.ENSP00000375632	0.102	0	0	0	0.959	0.980	0	0.624	0.999
RPL3	RPS19	9606.ENSP00000346001	9606.ENSP00000470972	0	0	0	0	0.960	0.981	0	0.777	0.999
RPL3	RPL34	9606.ENSP00000346001	9606.ENSP00000378163	0.115	0	0	0	0.950	0.992	0	0.542	0.999
RPL3	RPS18	9606.ENSP00000346001	9606.ENSP00000393241	0.115	0	0	0	0.960	0.979	0	0.603	0.999
RPL3	RPS16	9606.ENSP00000346001	9606.ENSP00000367806	0.091	0	0	0	0.928	0.987	0	0.682	0.999
RPL3	RPS24	9606.ENSP00000346001	9606.ENSP00000414321	0	0	0	0	0.958	0.972	0	0.607	0.999
RPL3	RPL9	9606.ENSP00000346001	9606.ENSP00000494697	0.102	0	0	0	0.958	0.995	0	0.738	0.999
RPL3	RPL7A	9606.ENSP00000346001	9606.ENSP00000361076	0.061	0	0	0	0.960	0.995	0	0.571	0.999
RPL3	RPL36	9606.ENSP00000346001	9606.ENSP00000464342	0	0	0	0	0.917	0.994	0	0.673	0.999
RPL3	RPL6	9606.ENSP00000346001	9606.ENSP00000403172	0.079	0	0	0	0.961	0.993	0	0.795	0.999
RPL3	RPS25	9606.ENSP00000346001	9606.ENSP00000435096	0	0	0	0	0.947	0.978	0	0.454	0.999
RPL3	RPS20	9606.ENSP00000346001	9606.ENSP00000429374	0.102	0	0	0	0.958	0.986	0	0.646	0.999
RPL3	RPL37A	9606.ENSP00000346001	9606.ENSP00000418082	0	0	0	0	0.870	0.994	0	0.425	0.999
RPL3	RPS15	9606.ENSP00000346001	9606.ENSP00000466010	0.115	0	0	0	0.959	0.987	0	0.635	0.999
RPL3	RPS8	9606.ENSP00000346001	9606.ENSP00000379888	0	0	0	0	0.960	0.986	0	0.804	0.999
RPL3	RPS6	9606.ENSP00000346001	9606.ENSP00000369757	0	0	0	0	0.966	0.988	0	0.765	0.999
RPL3	RPL30	9606.ENSP00000346001	9606.ENSP00000428085	0	0	0	0	0.958	0.995	0	0.665	0.999
RPL3	RPLP1	9606.ENSP00000346001	9606.ENSP00000346037	0	0	0	0	0.959	0.977	0	0.564	0.999
RPL3	RPS7	9606.ENSP00000346001	9606.ENSP00000495273	0	0	0	0	0.955	0.980	0	0.294	0.999
RPL3	RPS28	9606.ENSP00000346001	9606.ENSP00000472469	0	0	0	0	0.937	0.967	0	0.567	0.999
RPL3	RPS5	9606.ENSP00000346001	9606.ENSP00000472985	0.091	0	0	0	0.961	0.978	0	0.713	0.999
RPL30	RPS12	9606.ENSP00000428085	9606.ENSP00000230050	0	0	0	0	0.999	0.993	0	0.456	0.999
RPL30	RPL35	9606.ENSP00000428085	9606.ENSP00000259469	0	0	0	0	0.990	0.995	0	0.552	0.999
RPL30	RPL8	9606.ENSP00000428085	9606.ENSP00000262584	0	0	0	0	0.992	0.995	0.900	0.605	0.999
RPL30	RPS11	9606.ENSP00000428085	9606.ENSP00000270625	0	0	0	0	0.991	0.995	0	0.894	0.999
RPL30	RPS27A	9606.ENSP00000428085	9606.ENSP00000272317	0	0	0	0	0.991	0.991	0	0.259	0.999
RPL30	RPL37	9606.ENSP00000428085	9606.ENSP00000274242	0	0	0	0	0.986	0.992	0	0.567	0.999
RPL30	RPS3	9606.ENSP00000428085	9606.ENSP00000278572	0	0	0	0	0.992	0.994	0	0.709	0.999
RPL30	RPS23	9606.ENSP00000428085	9606.ENSP00000296674	0.120	0	0	0	0.991	0.995	0.900	0.542	0.999
RPL30	RPS15A	9606.ENSP00000428085	9606.ENSP00000318646	0	0	0	0	0.930	0.973	0	0.500	0.999
RPL30	RPL7	9606.ENSP00000428085	9606.ENSP00000339795	0	0	0	0	0.961	0.993	0	0.594	0.999
RPL30	RPS2	9606.ENSP00000428085	9606.ENSP00000341885	0	0	0	0	0.991	0.994	0	0.606	0.999
RPL30	RPLP1	9606.ENSP00000428085	9606.ENSP00000346037	0	0	0	0	0.990	0.985	0	0.690	0.999
RPL30	RPS3A	9606.ENSP00000428085	9606.ENSP00000346050	0	0	0	0	0.991	0.995	0	0.502	0.999
RPL30	RPL39	9606.ENSP00000428085	9606.ENSP00000355315	0	0	0	0	0.973	0.967	0.900	0.592	0.999
RPL30	RPL7A	9606.ENSP00000428085	9606.ENSP00000361076	0	0	0	0	0.979	0.996	0.720	0.804	0.999
RPL30	RPS4X	9606.ENSP00000428085	9606.ENSP00000362744	0	0	0	0	0.955	0.973	0	0.381	0.999
RPL30	RPS16	9606.ENSP00000428085	9606.ENSP00000367806	0.057	0	0	0	0.991	0.995	0	0.731	0.999
RPL30	RPS6	9606.ENSP00000428085	9606.ENSP00000369757	0	0	0	0	0.991	0.995	0	0.752	0.999
RPL30	RPS9	9606.ENSP00000428085	9606.ENSP00000375632	0	0	0	0	0.991	0.995	0	0.743	0.999
RPL30	RPL34	9606.ENSP00000428085	9606.ENSP00000378163	0	0	0	0	0.992	0.993	0	0.574	0.999
RPL30	RPS29	9606.ENSP00000428085	9606.ENSP00000379339	0	0	0	0	0.991	0.993	0.900	0.530	0.999
RPL30	RPS8	9606.ENSP00000428085	9606.ENSP00000379888	0	0	0	0	0.992	0.995	0	0.590	0.999
RPL30	RPS14	9606.ENSP00000428085	9606.ENSP00000385958	0	0	0	0	0.964	0.985	0	0.873	0.999
RPL30	RPS18	9606.ENSP00000428085	9606.ENSP00000393241	0	0	0	0	0.991	0.993	0	0.678	0.999
RPL30	RPL6	9606.ENSP00000428085	9606.ENSP00000403172	0.051	0	0	0	0.991	0.995	0.900	0.486	0.999
RPL30	RPS24	9606.ENSP00000428085	9606.ENSP00000414321	0	0	0	0	0.991	0.992	0	0.626	0.999
RPL30	RPL32	9606.ENSP00000428085	9606.ENSP00000416429	0	0	0	0	0.991	0.993	0.900	0.644	0.999
RPL30	RPL37A	9606.ENSP00000428085	9606.ENSP00000418082	0	0	0	0	0.981	0.997	0	0.653	0.999
RPL30	UBC	9606.ENSP00000428085	9606.ENSP00000441543	0	0	0	0	0.368	0.496	0	0.146	0.704
RPL30	TPT1	9606.ENSP00000428085	9606.ENSP00000477781	0	0	0	0	0.948	0.331	0	0.179	0.969
RPL30	RPL41	9606.ENSP00000428085	9606.ENSP00000449026	0	0	0	0	0.511	0.429	0.900	0.278	0.977
RPL30	RPS19	9606.ENSP00000428085	9606.ENSP00000470972	0	0	0	0	0.991	0.993	0	0.734	0.999
RPL30	RPL9	9606.ENSP00000428085	9606.ENSP00000494697	0.042	0	0	0	0.991	0.992	0	0.763	0.999
RPL30	RPL36	9606.ENSP00000428085	9606.ENSP00000464342	0	0	0	0	0.973	0.996	0.900	0.604	0.999
RPL30	RPS25	9606.ENSP00000428085	9606.ENSP00000435096	0	0	0	0	0.987	0.993	0	0.606	0.999
RPL30	RPS20	9606.ENSP00000428085	9606.ENSP00000429374	0.120	0	0	0	0.991	0.993	0	0.666	0.999
RPL30	RPS15	9606.ENSP00000428085	9606.ENSP00000466010	0	0	0	0	0.990	0.992	0	0.543	0.999
RPL30	RPS7	9606.ENSP00000428085	9606.ENSP00000495273	0	0	0	0	0.990	0.994	0	0.279	0.999
RPL30	RPS5	9606.ENSP00000428085	9606.ENSP00000472985	0.115	0	0	0	0.991	0.993	0	0.548	0.999
RPL30	RPS28	9606.ENSP00000428085	9606.ENSP00000472469	0	0	0	0	0.989	0.991	0.900	0.734	0.999
RPL30	RPS27	9606.ENSP00000428085	9606.ENSP00000499044	0	0	0	0	0.999	0.979	0	0.737	0.999
RPL30	RPL35A	9606.ENSP00000428085	9606.ENSP00000495672	0	0	0	0	0.992	0.991	0	0.784	0.999
RPL30	RPS13	9606.ENSP00000428085	9606.ENSP00000435777	0	0	0	0	0.992	0.996	0	0.800	0.999
RPL32	RPS12	9606.ENSP00000416429	9606.ENSP00000230050	0	0	0	0	0.992	0.991	0	0.221	0.999
RPL32	RPL35	9606.ENSP00000416429	9606.ENSP00000259469	0.075	0	0	0	0.979	0.991	0	0.447	0.999
RPL32	RPL8	9606.ENSP00000416429	9606.ENSP00000262584	0.057	0	0	0	0.984	0.995	0.900	0.579	0.999
RPL32	RPS11	9606.ENSP00000416429	9606.ENSP00000270625	0.075	0	0	0	0.989	0.993	0	0.688	0.999
RPL32	RPS27A	9606.ENSP00000416429	9606.ENSP00000272317	0	0	0	0	0.993	0.991	0	0.385	0.999
RPL32	RPL37	9606.ENSP00000416429	9606.ENSP00000274242	0	0	0	0	0.989	0.991	0	0.524	0.999
RPL32	RPS3	9606.ENSP00000416429	9606.ENSP00000278572	0.075	0	0	0	0.990	0.994	0	0.605	0.999
RPL32	RPS23	9606.ENSP00000416429	9606.ENSP00000296674	0	0	0	0	0.992	0.992	0.900	0.477	0.999
RPL32	RPS15A	9606.ENSP00000416429	9606.ENSP00000318646	0.052	0	0	0	0.995	0.977	0	0.359	0.999
RPL32	RPL7	9606.ENSP00000416429	9606.ENSP00000339795	0.057	0	0	0	0.916	0.993	0	0.507	0.999
RPL32	RPS2	9606.ENSP00000416429	9606.ENSP00000341885	0.059	0	0	0	0.985	0.994	0	0.665	0.999
RPL32	RPLP1	9606.ENSP00000416429	9606.ENSP00000346037	0	0	0	0	0.994	0.919	0	0.442	0.999
RPL32	RPS3A	9606.ENSP00000416429	9606.ENSP00000346050	0	0	0	0	0.981	0.995	0	0.500	0.999
RPL32	RPL39	9606.ENSP00000416429	9606.ENSP00000355315	0	0	0	0	0.958	0.979	0.900	0.448	0.999
RPL32	RPL7A	9606.ENSP00000416429	9606.ENSP00000361076	0	0	0	0	0.954	0.994	0.720	0.484	0.999
RPL32	RPS4X	9606.ENSP00000416429	9606.ENSP00000362744	0.057	0	0	0	0.951	0.975	0	0.340	0.999
RPL32	RPS16	9606.ENSP00000416429	9606.ENSP00000367806	0	0	0	0	0.990	0.995	0	0.842	0.999
RPL32	RPS6	9606.ENSP00000416429	9606.ENSP00000369757	0	0	0	0	0.991	0.995	0	0.575	0.999
RPL32	RPS9	9606.ENSP00000416429	9606.ENSP00000375632	0.057	0	0	0	0.978	0.993	0	0.454	0.999
RPL32	RPL34	9606.ENSP00000416429	9606.ENSP00000378163	0.075	0	0	0	0.992	0.993	0	0.478	0.999
RPL32	RPS29	9606.ENSP00000416429	9606.ENSP00000379339	0.057	0	0	0	0.981	0.991	0.900	0.375	0.999
RPL32	RPS8	9606.ENSP00000416429	9606.ENSP00000379888	0	0	0	0	0.999	0.994	0	0.791	0.999
RPL32	RPS14	9606.ENSP00000416429	9606.ENSP00000385958	0.056	0	0	0	0.999	0.974	0	0.581	0.999
RPL32	RPS18	9606.ENSP00000416429	9606.ENSP00000393241	0.061	0	0	0	0.979	0.993	0	0.723	0.999
RPL32	RPL6	9606.ENSP00000416429	9606.ENSP00000403172	0.057	0	0	0	0.991	0.992	0.900	0.536	0.999
RPL32	RPS24	9606.ENSP00000416429	9606.ENSP00000414321	0	0	0	0	0.991	0.991	0	0.399	0.999
RPL32	UBC	9606.ENSP00000416429	9606.ENSP00000441543	0	0	0	0	0.297	0.273	0	0.236	0.576
RPL32	TPT1	9606.ENSP00000416429	9606.ENSP00000477781	0	0	0	0	0.959	0.113	0	0	0.962
RPL32	RPL41	9606.ENSP00000416429	9606.ENSP00000449026	0	0	0	0	0.530	0.283	0.900	0.181	0.968
RPL32	RPL9	9606.ENSP00000416429	9606.ENSP00000494697	0.059	0	0	0	0.981	0.994	0	0.614	0.999
RPL32	RPL36	9606.ENSP00000416429	9606.ENSP00000464342	0	0	0	0	0.991	0.991	0.900	0.712	0.999
RPL32	RPS19	9606.ENSP00000416429	9606.ENSP00000470972	0	0	0	0	0.990	0.991	0	0.641	0.999
RPL32	RPS5	9606.ENSP00000416429	9606.ENSP00000472985	0	0	0	0	0.978	0.991	0	0.480	0.999
RPL32	RPS28	9606.ENSP00000416429	9606.ENSP00000472469	0	0	0	0	0.990	0.991	0.900	0.392	0.999
RPL32	RPS7	9606.ENSP00000416429	9606.ENSP00000495273	0	0	0	0	0.981	0.991	0	0.194	0.999
RPL32	RPS20	9606.ENSP00000416429	9606.ENSP00000429374	0	0	0	0	0.999	0.992	0	0.558	0.999
RPL32	RPS25	9606.ENSP00000416429	9606.ENSP00000435096	0	0	0	0	0.979	0.991	0	0.284	0.999
RPL32	RPS15	9606.ENSP00000416429	9606.ENSP00000466010	0.075	0	0	0	0.985	0.993	0	0.726	0.999
RPL32	RPL37A	9606.ENSP00000416429	9606.ENSP00000418082	0	0	0	0	0.992	0.995	0	0.396	0.999
RPL32	RPL35A	9606.ENSP00000416429	9606.ENSP00000495672	0	0	0	0	0.993	0.993	0	0.437	0.999
RPL32	RPS27	9606.ENSP00000416429	9606.ENSP00000499044	0	0	0	0	0.958	0.967	0	0.425	0.999
RPL32	RPS13	9606.ENSP00000416429	9606.ENSP00000435777	0	0	0	0	0.988	0.993	0	0.521	0.999
RPL34	RPS12	9606.ENSP00000378163	9606.ENSP00000230050	0	0	0	0	0.979	0.991	0	0.199	0.999
RPL34	RPL35	9606.ENSP00000378163	9606.ENSP00000259469	0.231	0	0	0	0.991	0.993	0	0.726	0.999
RPL34	RPL8	9606.ENSP00000378163	9606.ENSP00000262584	0.115	0	0	0	0.990	0.993	0	0.719	0.999
RPL34	RPS11	9606.ENSP00000378163	9606.ENSP00000270625	0.231	0	0	0	0.991	0.993	0	0.587	0.999
RPL34	RPS27A	9606.ENSP00000378163	9606.ENSP00000272317	0	0	0	0	0.999	0.991	0	0.313	0.999
RPL34	RPL37	9606.ENSP00000378163	9606.ENSP00000274242	0.045	0	0	0	0.999	0.991	0	0.539	0.999
RPL34	RPS3	9606.ENSP00000378163	9606.ENSP00000278572	0.231	0	0	0	0.991	0.993	0	0.354	0.999
RPL34	RPS23	9606.ENSP00000378163	9606.ENSP00000296674	0	0	0	0	0.999	0.993	0	0.370	0.999
RPL34	RPS15A	9606.ENSP00000378163	9606.ENSP00000318646	0.091	0	0	0	0.949	0.963	0	0.586	0.999
RPL34	RPL7	9606.ENSP00000378163	9606.ENSP00000339795	0.111	0	0	0	0.960	0.990	0	0.448	0.999
RPL34	RPS2	9606.ENSP00000378163	9606.ENSP00000341885	0.120	0	0	0	0.963	0.993	0	0.476	0.999
RPL34	RPLP1	9606.ENSP00000378163	9606.ENSP00000346037	0	0	0	0	0.994	0.987	0	0.542	0.999
RPL34	RPS3A	9606.ENSP00000378163	9606.ENSP00000346050	0	0	0	0	0.991	0.993	0	0.591	0.999
RPL34	RPL39	9606.ENSP00000378163	9606.ENSP00000355315	0	0	0	0	0.957	0.967	0	0.522	0.999
RPL34	RPL7A	9606.ENSP00000378163	9606.ENSP00000361076	0	0	0	0	0.977	0.993	0	0.643	0.999
RPL34	RPS4X	9606.ENSP00000378163	9606.ENSP00000362744	0.115	0	0	0	0.953	0.955	0	0.168	0.998
RPL34	RPS16	9606.ENSP00000378163	9606.ENSP00000367806	0.061	0	0	0	0.978	0.994	0	0.451	0.999
RPL34	RPS6	9606.ENSP00000378163	9606.ENSP00000369757	0	0	0	0	0.993	0.993	0	0.532	0.999
RPL34	RPS9	9606.ENSP00000378163	9606.ENSP00000375632	0.115	0	0	0	0.990	0.993	0	0.469	0.999
RPL34	UBC	9606.ENSP00000378163	9606.ENSP00000441543	0	0	0	0	0.349	0.496	0	0.072	0.669
RPL34	RPL41	9606.ENSP00000378163	9606.ENSP00000449026	0	0	0	0	0.505	0.429	0	0.357	0.802
RPL34	TPT1	9606.ENSP00000378163	9606.ENSP00000477781	0	0	0	0	0.775	0.091	0	0.207	0.823
RPL34	RPS29	9606.ENSP00000378163	9606.ENSP00000379339	0.115	0	0	0	0.999	0.991	0	0.488	0.999
RPL34	RPS27	9606.ENSP00000378163	9606.ENSP00000499044	0	0	0	0	0.966	0.980	0	0.449	0.999
RPL34	RPL35A	9606.ENSP00000378163	9606.ENSP00000495672	0	0	0	0	0.999	0.993	0	0.559	0.999
RPL34	RPS13	9606.ENSP00000378163	9606.ENSP00000435777	0	0	0	0	0.991	0.993	0	0.423	0.999
RPL34	RPS14	9606.ENSP00000378163	9606.ENSP00000385958	0.108	0	0	0	0.982	0.977	0	0.559	0.999
RPL34	RPS19	9606.ENSP00000378163	9606.ENSP00000470972	0	0	0	0	0.992	0.991	0	0.438	0.999
